ID,Name,Rating,Position,Alt-Pos1,Alt-Pos2,Alt-Pos3,Nation,Club,Card Type,ST,RW,LW,CF,CAM,CM,RM,LM,CDM,CB,LB,LWB,RB,RWB
16958,Imam Jagne,56,CDM,,,,Sweden,Mjallby AIF,bronze non-rare,49,51,51,50,52,52,52,52,55,55,53,53,53,53
16959,Tobias Haahr Jakobsen,56,GK,,,,Denmark,Vejle Boldklub,bronze non-rare,,,,,,,,,,,,,,
16960,Wille Jakobsson,56,GK,,,,Sweden,IFK Norrkoping,bronze non-rare,,,,,,,,,,,,,,
16961,Douglas James-Taylor,56,ST,CF,,,England,Walsall,bronze non-rare,56,55,55,56,54,48,54,54,41,41,42,43,42,43
16962,Sven Jansen,56,GK,,,,Holland,Go Ahead Eagles,bronze non-rare,,,,,,,,,,,,,,
16963,Timo Jansink,56,GK,,,,Holland,Heracles Almelo,bronze non-rare,,,,,,,,,,,,,,
16964,Leo Jansson,56,CB,,,,Sweden,Varbergs BoIS,bronze non-rare,43,45,45,43,44,46,47,47,53,56,54,54,54,54
16965,Jaaso Jantunen,56,GK,,,,Finland,SC Freiburg II,bronze non-rare,,,,,,,,,,,,,,
16966,Byung Kwan Jeon,56,ST,CF,RW,,Korea Republic,Daejeon Citizen,bronze non-rare,56,57,57,57,54,46,55,55,33,28,36,38,36,38
16967,Ning Jiang,56,CM,CDM,,,China PR,Qingdao Hainiu,bronze non-rare,55,58,58,57,58,56,58,58,53,50,52,53,52,53
16968,Oliver Jones,56,CB,CDM,CM,,Australia,Macarthur FC,bronze non-rare,49,49,49,48,49,51,50,50,55,56,54,53,54,53
16969,Ji Hoon Jung,56,LM,RM,CAM,LW,Korea Republic,GwangJu FC,bronze non-rare,52,56,56,55,53,47,55,55,37,30,39,42,39,42
16970,Issa Kaloga,56,RW,RB,RM,,Switzerland,Servette FC,bronze non-rare,52,56,56,54,53,49,55,55,46,46,50,51,50,51
16971,Yoon Gu Kang,56,CAM,LW,,,Korea Republic,Ulsan Hyundai,bronze non-rare,51,55,55,54,56,53,55,55,47,43,45,46,45,46
16972,Naif Kariri,56,RB,RWB,,,Saudi Arabia,Al Wehda,bronze non-rare,44,52,52,49,50,49,52,52,50,48,54,54,54,54
16973,Dara Keane,56,CDM,CM,CAM,,Republic of Ireland,UCD AFC,bronze non-rare,53,55,55,54,55,55,55,55,55,54,54,54,54,54
16974,Kipp Keller,56,CB,,,,United States,Austin FC,bronze non-rare,37,33,33,34,33,36,34,34,48,56,50,46,50,46
16975,Lalthathanga Khawlhring,56,CM,CDM,LM,,India,Odisha FC,bronze non-rare,51,55,55,54,56,56,56,56,56,53,55,56,55,56
16976,Dae Hwan Kim,56,RW,RM,LW,,Korea Republic,Jeju United,bronze non-rare,51,56,56,54,52,49,55,55,47,46,52,53,52,53
16977,Yeon Soo Kim,56,CB,,,,Korea Republic,Incheon United,bronze non-rare,34,31,31,31,30,34,33,33,47,56,50,47,50,47
16978,Gyu Hyeong Kim,56,CAM,CF,,,Korea Republic,Suwon FC,bronze non-rare,54,56,56,56,56,51,55,55,44,40,44,46,44,46
16979,Dae Woo Kim,56,CM,,,,Korea Republic,Gangwon FC,bronze non-rare,51,53,53,54,55,56,54,54,57,56,54,55,54,55
16980,Jakob Kindberg,56,GK,,,,Sweden,Kalmar FF,bronze non-rare,,,,,,,,,,,,,,
16981,Danu Kinsella-Bishop,56,ST,CF,RW,,Republic of Ireland,UCD AFC,bronze non-rare,56,55,55,56,55,50,54,54,46,45,46,47,46,47
16982,Marian Kirsch,56,GK,,,,Germany,B. Dortmund II,bronze non-rare,,,,,,,,,,,,,,
16983,Bernt Klaverboer,56,GK,,,,Holland,sc Heerenveen,bronze non-rare,,,,,,,,,,,,,,
16984,Tim Kloss,56,CDM,CB,,,Germany,1860 Munchen,bronze non-rare,43,43,43,42,44,49,47,47,55,56,56,54,56,54
16985,Matthias Kobbing,56,GK,,,,Germany,1. FC Koln,bronze non-rare,,,,,,,,,,,,,,
16986,Jakub Konstantyn,56,LM,LB,LW,,Poland,Korona Kielce,bronze non-rare,55,57,57,55,55,48,55,55,37,33,39,41,39,41
16987,Adam Kramarz,56,RW,RM,LW,,Poland,Puszcza,bronze non-rare,52,56,56,54,55,49,56,56,39,34,40,43,40,43
16988,Mikkel Kristensen,56,CB,LWB,,,Denmark,AGF,bronze rare,43,45,45,42,43,43,46,46,51,56,55,53,55,53
16989,Jeroen Krupa,56,ST,RM,CF,,Germany,FC Ingolstadt 04,bronze non-rare,56,56,56,57,55,49,55,55,39,33,39,42,39,42
16990,Johan Kury,56,RM,RW,ST,,Switzerland,Yverdon Sport FC,bronze non-rare,54,56,56,55,55,48,55,55,37,31,38,41,38,41
16991,Sasha Kuzevski,56,RB,RWB,RM,,Australia,Central Coast,bronze non-rare,48,51,51,49,49,48,52,52,50,51,54,54,54,54
16992,Ricky Lallawmawma,56,LB,LWB,,,India,Jamshedpur FC,bronze non-rare,40,44,44,42,42,44,46,46,50,54,54,54,54,54
16993,Peder Hoel Lervik,56,GK,,,,Norway,Molde FK,bronze non-rare,,,,,,,,,,,,,,
16994,Yongjia Li,56,CM,,,,China PR,Meizhou Hakka,bronze non-rare,45,51,51,50,53,56,53,53,56,51,54,55,54,55
16995,Xiangbin Li,56,CDM,CM,,,China PR,Nantong Zhiyun FC,bronze non-rare,46,49,49,49,50,52,51,51,55,53,55,55,55,55
16996,Calixte Paul Ligue,56,ST,CF,,,Switzerland,FC Zurich,bronze non-rare,56,53,53,55,53,47,52,52,39,38,39,40,39,40
16997,Elvis Lindkvist,56,CAM,CM,,,Sweden,IFK Norrkoping,bronze non-rare,52,56,56,55,56,54,56,56,48,43,46,48,46,48
16998,Luca Lipani,56,CDM,CM,,,Italy,Sassuolo,bronze non-rare,50,52,52,52,53,55,53,53,55,54,54,55,54,55
16999,Jiashen Liu,56,CB,,,,China PR,Qingdao Hainiu,bronze non-rare,35,31,31,31,29,33,33,33,46,56,51,48,51,48
17000,Zhenli Liu,56,GK,,,,China PR,Qingdao Hainiu,bronze non-rare,,,,,,,,,,,,,,
17001,Yue Liu,56,LM,CM,LW,,China PR,Shenzhen FC,bronze non-rare,52,56,56,55,55,50,55,55,43,38,45,47,45,47
17002,Pablo Lujan,56,RM,RW,,,Bolivia,Blooming,sudamericana,51,54,54,53,54,53,55,55,49,46,50,51,50,51
17003,Ben Lundt,56,GK,,,,Germany,St. Louis CITY SC,bronze non-rare,,,,,,,,,,,,,,
17004,Magnus Lysholm,56,RB,RWB,,,Denmark,Hvidovre IF,bronze rare,39,40,40,38,38,41,42,42,50,57,54,52,54,52
17005,Laurin Mack,56,GK,,,,Germany,SC Freiburg II,bronze non-rare,,,,,,,,,,,,,,
17006,Theo Magnin,56,RB,RWB,,,Switzerland,Servette FC,bronze non-rare,44,49,49,47,46,46,49,49,50,51,54,54,54,54
17007,Abdulaziz Makin,56,LW,LM,ST,,Saudi Arabia,Damac FC,bronze non-rare,51,56,56,54,54,50,55,55,44,40,46,48,46,48
17008,Johan Manzambi,56,CM,,,,Switzerland,SC Freiburg II,bronze non-rare,54,56,56,56,56,56,58,58,56,56,56,56,56,56
17009,Mohammed Marran,56,ST,RM,CF,,Saudi Arabia,Al Nassr,bronze rare,56,53,53,54,52,46,51,51,35,33,35,37,35,37
17010,Dan Martin,56,CM,CDM,,,England,Accrington,bronze non-rare,51,54,54,54,55,56,55,55,56,53,55,55,55,55
17011,Glan Martins,56,CDM,CM,,,India,ATK Mohun Bagan,bronze non-rare,51,53,53,52,54,55,54,54,55,52,53,54,53,54
17012,Abdullah Matuq,56,RW,RM,CF,ST,Saudi Arabia,Al Shabab,bronze rare,54,56,56,54,52,45,55,55,36,35,40,42,40,42
17013,Evans Maurin,56,ST,CF,,,France,Yverdon Sport FC,bronze non-rare,56,58,58,57,57,50,57,57,38,33,38,41,38,41
17014,Jon McCracken,56,GK,,,,Scotland,Norwich,bronze non-rare,,,,,,,,,,,,,,
17015,JJ McKiernan,56,CAM,ST,,,Northern Ireland,Morecambe,bronze non-rare,56,56,56,56,56,54,57,57,52,50,52,53,52,53
17016,Brian McManus,56,CM,,,,Republic of Ireland,Shelbourne,bronze non-rare,53,55,55,55,56,56,56,56,56,54,54,55,54,55
17017,Aaron McNally,56,LB,RB,LWB,RM,Republic of Ireland,Drogheda United,bronze non-rare,53,55,55,54,54,53,56,56,53,53,54,55,54,55
17018,Mateusz Medrala,56,GK,,,,Poland,Lech Poznan,bronze non-rare,,,,,,,,,,,,,,
17019,Richard Meier,56,ST,CF,,,Germany,SV Sandhausen,bronze non-rare,56,54,54,55,54,49,53,53,37,32,38,40,38,40
17020,Steffen Meuer,56,RM,RW,ST,,Germany,FC Erzgebirge Aue,bronze non-rare,58,57,57,57,56,50,55,55,42,40,42,45,42,45
17021,Leny Meyer,56,LB,LWB,LM,,Switzerland,FC Luzern,bronze non-rare,45,50,50,48,48,49,52,52,52,53,54,54,54,54
17022,Zoran Mitrov,56,CAM,,,,Romania,FC Petrolul,bronze non-rare,53,56,56,55,56,51,55,55,45,41,46,47,46,47
17023,Cody Mizell,56,GK,,,,United States,New York City FC,bronze non-rare,,,,,,,,,,,,,,
17024,Thoiba Singh Moirangthem,56,CDM,CB,,,India,Odisha FC,bronze rare,47,48,48,47,49,51,50,50,55,56,54,54,54,54
17025,Romeo Monticelli,56,LWB,CB,LB,,Belgium,Sp. Charleroi,bronze non-rare,43,46,46,44,42,41,47,47,48,54,56,54,56,54
17026,Kian Moore,56,GK,,,,Republic of Ireland,UCD AFC,bronze non-rare,,,,,,,,,,,,,,
17027,John Mountney,56,RB,RWB,,,Republic of Ireland,Dundalk,bronze non-rare,57,56,56,57,58,59,56,56,57,56,54,55,54,55
17028,Nebijan Muhmet,56,LB,LWB,LM,,China PR,Beijing Guoan,bronze non-rare,46,51,51,50,52,53,53,53,55,52,54,54,54,54
17029,Joy Mukena,56,CB,,,,Belgium,Crawley Town,bronze non-rare,39,37,37,38,37,40,39,39,49,56,51,49,51,49
17030,Pascal Muller,56,CM,,,,Austria,Wolfsberger AC,bronze non-rare,54,56,56,56,57,56,56,56,56,54,55,55,55,55
17031,Cian Murphy,56,ST,CF,,,Republic of Ireland,Cork City,bronze non-rare,56,55,55,56,55,50,54,54,43,41,42,44,42,44
17032,Adam Murphy,56,CM,,,,Republic of Ireland,St. Pats,bronze rare,56,59,59,58,59,56,59,59,55,54,56,56,56,56
17033,Kelly N'Mai,56,RM,RW,,,Holland,Salford City,bronze rare,50,56,56,54,54,49,55,55,40,33,43,46,43,46
17034,Sivasakthi Narayanan,56,ST,CF,,,India,Bengaluru FC,bronze non-rare,56,56,56,56,56,50,56,56,41,37,44,45,44,45
17035,Maissa Ndiaye,56,CB,,,,Senegal,Cremonese,bronze non-rare,42,41,41,41,40,41,42,42,50,56,56,53,56,53
17036,Niklas Niehoff,56,ST,CF,RW,,Germany,Holstein Kiel,bronze non-rare,56,59,59,58,57,51,59,59,42,39,45,47,45,47
17037,Tom Nixon,56,RB,RWB,,,England,Doncaster,bronze non-rare,43,49,49,46,47,46,50,50,51,53,54,54,54,54
17038,Alex Nolan,56,RM,LM,RW,,Republic of Ireland,St. Pats,bronze non-rare,51,55,55,54,55,52,55,55,46,41,46,47,46,47
17039,Darragh Noone,56,CDM,RB,,,Republic of Ireland,Drogheda United,bronze non-rare,52,53,53,53,53,54,53,53,55,55,55,55,55,55
17040,Alan Nunez,56,RB,RWB,,,Paraguay,Cerro Porteno,libertadores_b,43,49,49,47,48,48,50,50,50,52,54,54,54,54
17041,Henry Obermeyer,56,CDM,CB,,,Germany,Arminia Bielefeld,bronze non-rare,47,49,49,48,49,50,50,50,55,56,55,54,55,54
17042,Zech Obiero,56,CAM,,,,England,Leyton Orient,bronze non-rare,51,56,56,54,56,52,56,56,45,40,47,48,47,48
17043,Justin Obikwu,56,ST,CF,,,England,Coventry City,bronze rare,56,53,53,53,50,42,51,51,33,34,37,38,37,38
17044,Alfonso Ocampo-Chavez,56,ST,CF,,,United States,Austin FC,bronze non-rare,56,54,54,55,53,47,52,52,38,36,39,40,39,40
17045,David Okagbue,56,CB,,,,Republic of Ireland,Stoke City,bronze non-rare,39,38,38,37,37,39,40,40,49,56,52,50,52,50
17046,Mayka Okuka,56,CM,,,,Switzerland,Lausanne,bronze non-rare,53,55,55,55,57,56,56,56,57,56,56,55,56,55
17047,Oliver Olsen,56,RB,RWB,CB,,Denmark,Randers FC,bronze non-rare,44,49,49,46,46,47,50,50,51,54,54,54,54,54
17048,Oliver Olsson,56,CB,,,,Denmark,AGF,bronze rare,37,37,37,36,35,36,38,38,47,56,51,48,51,48
17049,Toyosi Olusanya,56,ST,LM,CF,,England,St. Mirren,bronze rare,56,57,57,57,54,45,54,54,35,32,39,40,39,40
17050,Tobi Omole,56,CB,LB,,,England,Crawley Town,bronze non-rare,46,46,46,45,46,47,47,47,52,56,54,53,54,53
17051,Tyrese Omotoye,56,ST,CF,,,Belgium,Forest Green,bronze non-rare,56,56,56,56,53,43,53,53,33,31,36,38,36,38
17052,Adriano Onyegbule,56,CAM,,,,Germany,FC Basel 1893,bronze non-rare,54,57,57,56,56,49,56,56,43,43,44,46,44,46
17053,Arquimides Ordonez,56,ST,CF,LW,,Guatemala,FC Cincinnati,bronze non-rare,56,55,55,55,54,49,54,54,38,35,37,40,37,40
17054,Evan Osam,56,LB,RB,LWB,,Republic of Ireland,UCD AFC,bronze non-rare,47,50,50,48,49,50,52,52,53,53,54,54,54,54
17055,Trent Ostler,56,ST,RWB,RM,CF,Australia,Perth Glory,bronze non-rare,56,54,54,55,54,52,54,54,49,48,50,50,50,50
17056,Mohamed Oukhattou,56,CAM,CM,,,Holland,PEC Zwolle,bronze non-rare,51,56,56,55,56,51,55,55,42,36,41,44,41,44
17057,Timothy Noor Ouma,56,CAM,,,,Kenya,IF Elfsborg,bronze rare,53,55,55,55,56,54,57,57,49,46,49,50,49,50
17058,Sahil Panwar,56,LB,CB,LWB,,India,Odisha FC,bronze non-rare,46,46,46,45,44,45,47,47,52,56,54,53,54,53
17059,Michael Parker,56,CB,LWB,,,England,Shrewsbury,bronze rare,46,48,48,46,45,44,49,49,50,56,55,54,55,54
17060,Pehlivan,56,CM,CAM,LW,,Turkey,Karagumruk SK,bronze non-rare,54,56,56,57,58,56,57,57,51,48,49,50,49,50
17061,Gabriel Pellegrino,56,CM,,,,Canada,SC Freiburg II,bronze non-rare,50,55,55,54,56,56,56,56,56,54,56,56,56,56
17062,Oliver Pettersson,56,CB,,,,Finland,HJK Helsinki,bronze non-rare,40,39,39,39,40,44,42,42,53,56,53,51,53,51
17063,Taoyu Piao,56,CM,RM,,,China PR,Tianjin JMT FC,bronze non-rare,51,56,56,54,56,56,57,57,52,46,51,53,51,53
17064,James Plant,56,RWB,RB,CM,,England,Port Vale,bronze non-rare,45,52,52,49,51,49,53,53,49,48,54,54,54,54
17065,Albert Posiadala,56,GK,,,,Poland,Radomiak Radom,bronze non-rare,,,,,,,,,,,,,,
17066,Filip Przybulek,56,CM,,,,Poland,Widzew Lodz,bronze non-rare,52,55,55,54,56,56,56,56,53,51,53,54,53,54
17067,Maximilian Pusswald,56,GK,,,,Austria,TSV Hartberg,bronze non-rare,,,,,,,,,,,,,,
17068,Sebastian Quirk,56,CM,,,,England,Accrington,bronze rare,55,59,59,57,58,56,59,59,55,52,57,57,57,57
17069,Armando Quitirna Junior,56,RM,CAM,RW,,Guinea,Fleetwood Town,bronze non-rare,51,55,55,54,55,53,55,55,47,43,48,48,48,48
17070,Mohammed Rafique,56,RB,RWB,RM,CM,India,Chennaiyin FC,bronze non-rare,50,53,53,51,52,52,54,54,52,50,54,55,54,55
17071,Liam Ravenhill,56,CM,,,,Northern Ireland,Doncaster,bronze non-rare,51,53,53,53,55,56,54,54,58,57,56,56,56,56
17072,Filip Rejczyk,56,CM,CDM,,,Poland,Legia Warszawa,bronze non-rare,50,51,51,51,53,56,54,54,57,55,55,55,55,55
17073,Rico Richards,56,LM,RM,LW,,England,Aston Villa,bronze non-rare,51,56,56,54,55,49,55,55,39,34,42,44,42,44
17074,Sean Robertson,56,RB,RWB,,,England,Forest Green,bronze rare,49,53,53,50,51,48,53,53,49,48,54,54,54,54
17075,Darren Robinson,56,CM,CDM,,,Northern Ireland,Derby County,bronze non-rare,52,53,53,54,54,56,55,55,58,57,57,57,57,57
17076,David Robson,56,GK,,,,Wales,Hull City,bronze non-rare,,,,,,,,,,,,,,
17077,Bogdan Rotar,56,RW,RM,,,Romania,FC Hermannstadt,bronze non-rare,54,56,56,55,53,47,55,55,38,34,42,44,42,44
17078,Filip Rozga,56,LM,LW,,,Poland,Cracovia,bronze non-rare,49,55,55,52,53,48,55,55,40,34,41,43,41,43
17079,Juan Rubiano,56,CAM,,,,Colombia,Deportes Tolima,sudamericana,50,54,54,53,56,55,56,56,48,43,47,49,47,49
17080,Tadhg Ryan,56,GK,,,,Republic of Ireland,Derry City,bronze non-rare,,,,,,,,,,,,,,
17081,Aakash Sangwan,56,LB,LWB,,,India,Chennaiyin FC,bronze non-rare,45,49,49,47,48,49,51,51,52,51,54,54,54,54
17082,Roman Schabbing,56,GK,,,,Germany,Preussen Munster,bronze non-rare,,,,,,,,,,,,,,
17083,Lasse Schulz,56,GK,,,,Finland,Viborg FF,bronze non-rare,,,,,,,,,,,,,,
17084,Joshua Seberry,56,CB,,,,Republic of Ireland,Newport County,bronze non-rare,42,42,42,42,43,46,44,44,53,56,54,52,54,52
17085,Maximilian Sellinger,56,CDM,,,,Austria,TSV Hartberg,bronze non-rare,45,47,47,47,49,51,49,49,55,55,55,54,55,54
17086,Yin Shang,56,RW,RM,,,China PR,Dalian Pro,bronze non-rare,52,56,56,55,55,54,57,57,52,50,53,54,53,54
17087,George Shelvey,56,GK,,,,England,Nott'm Forest,bronze non-rare,,,,,,,,,,,,,,
17088,Ross Sinclair,56,GK,,,,Scotland,St. Johnstone,bronze non-rare,,,,,,,,,,,,,,
17089,Vikram Singh,56,RW,RM,ST,LW,India,Mumbai City FC,bronze non-rare,54,56,56,54,53,47,55,55,38,33,42,44,42,44
17090,Gurmeet Singh,56,GK,,,,India,Hyderabad FC,bronze non-rare,,,,,,,,,,,,,,
17091,Boris Singh,56,RM,RB,LM,RW,India,FC Goa,bronze non-rare,50,55,55,53,53,51,55,55,50,48,55,55,55,55
17092,Arshdeep Singh,56,GK,,,,India,FC Goa,bronze non-rare,,,,,,,,,,,,,,
17093,Ronald Sithole,56,ST,CF,RW,LW,England,Gillingham,bronze rare,56,55,55,54,52,46,55,55,40,40,44,46,44,46
17094,Jack Skahan,56,CM,,,,United States,SJ Earthquakes,bronze rare,53,54,54,54,56,56,56,56,52,48,50,51,50,51
17095,Jackson Smith,56,GK,,,,England,Walsall,bronze non-rare,,,,,,,,,,,,,,
17096,Vegard Solheim,56,RB,RWB,CB,,Norway,FK Haugesund,bronze non-rare,49,53,53,51,52,52,53,53,53,53,54,54,54,54
17097,Oscar Solnordal,56,CM,,,,Norway,Aalesunds FK,bronze non-rare,53,54,54,55,55,56,55,55,55,54,55,55,55,55
17098,Jakub Stec,56,CDM,,,,Poland,Puszcza,bronze non-rare,46,47,47,47,49,51,48,48,55,56,54,53,54,53
17099,Elliot Stroud,56,LWB,LB,,,Sweden,Mjallby AIF,bronze non-rare,47,52,52,49,50,48,53,53,49,48,53,54,53,54
17100,Zheng'ao Sun,56,CB,,,,China PR,Zhejiang Pro,bronze non-rare,38,36,36,35,36,40,39,39,50,56,51,48,51,48
17101,Qinhan Sun,56,RWB,RB,RM,,China PR,Cangzhou FC,bronze non-rare,47,52,52,50,50,49,52,52,52,53,54,54,54,54
17102,Matthew Sutton,56,GK,,,,Australia,Western United,bronze non-rare,,,,,,,,,,,,,,
17103,Nim Dorjee Tamang,56,CB,RB,,,India,Hyderabad FC,bronze non-rare,41,43,43,40,41,44,46,46,52,56,54,53,54,53
17104,Aljaz Tavcar,56,CB,,,,Slovenia,Ascoli,bronze rare,37,35,35,35,35,38,37,37,49,56,50,48,50,48
17105,Emre Tezgel,56,ST,CF,,,England,Stoke City,bronze non-rare,56,54,54,55,52,44,51,51,33,31,35,36,35,36
17106,Dagur Dan Thorhallsson,56,CM,CDM,,,Iceland,Orlando City,bronze non-rare,54,56,56,56,57,56,57,57,52,50,52,52,52,52
17107,Junior Tiensia,56,LWB,LB,,,England,Barrow,bronze non-rare,45,51,51,48,48,47,52,52,49,49,54,54,54,54
17108,Mert-Yusuf Torlak,56,CAM,,,,Turkey,Alanyaspor,bronze non-rare,51,56,56,55,56,51,55,55,43,38,43,45,43,45
17109,Niko Tsakiris,56,CAM,CM,,,United States,SJ Earthquakes,bronze non-rare,46,54,54,53,56,53,55,55,46,39,44,46,44,46
17110,Cian Tyler,56,GK,,,,Wales,Coventry City,bronze non-rare,,,,,,,,,,,,,,
17111,Mark Nnamdi Ugboh,56,GK,,,,Nigeria,FC Midtjylland,bronze non-rare,,,,,,,,,,,,,,
17112,Marius Ulla,56,GK,,,,Norway,Stabaek Fotball,bronze non-rare,,,,,,,,,,,,,,
17113,Kayne van Oevelen,56,GK,,,,Holland,FC Volendam,bronze non-rare,,,,,,,,,,,,,,
17114,Ethon Varian,56,ST,CF,,,Republic of Ireland,Cork City,bronze non-rare,56,56,56,56,55,50,55,55,39,35,38,41,38,41
17115,Luis Vasquez,56,CM,,,,Chile,Cobresal,sudamericana,50,56,56,55,57,56,57,57,48,39,47,49,47,49
17116,Eduardo Villanueva,56,GK,,,,Chile,Colo,libertadores_b,,,,,,,,,,,,,,
17117,Lewis Walker,56,ST,CF,,,England,Gillingham,bronze rare,56,52,52,54,52,45,51,51,36,37,38,39,38,39
17118,Yang Wang,56,CB,,,,China PR,Zhejiang Pro,bronze non-rare,44,45,45,43,44,47,47,47,53,56,56,55,56,55
17119,Yu Wang,56,CDM,CM,,,China PR,Dalian Pro,bronze non-rare,48,50,50,51,53,55,53,53,55,50,53,53,53,53
17120,Yaopeng Wang,56,CB,,,,China PR,Dalian Pro,bronze non-rare,43,42,42,42,41,43,44,44,52,56,53,52,53,52
17121,Suresh Wangjam,56,CM,CDM,,,India,Bengaluru FC,bronze rare,49,54,54,52,55,56,56,56,57,54,57,58,57,58
17122,Minzhe Wei,56,GK,,,,China PR,Shenzhen FC,bronze non-rare,,,,,,,,,,,,,,
17123,Szymon Weirauch,56,GK,,,,Poland,Zaglebie Lubin,bronze non-rare,,,,,,,,,,,,,,
17124,Reece Welch,56,CB,,,,England,Forest Green,bronze non-rare,37,31,31,33,32,35,33,33,47,56,49,45,49,45
17125,Harry Williams,56,CB,,,,England,Walsall,bronze rare,38,35,35,35,35,38,38,38,49,56,50,48,50,48
17126,Charlie Winfield,56,LWB,LB,CDM,,England,Barnsley,bronze non-rare,43,48,48,45,45,44,49,49,48,51,54,54,54,54
17127,Tyler Wolff,56,CM,CF,LW,,United States,Atlanta United,bronze non-rare,53,57,57,56,58,56,58,58,48,41,46,48,46,48
17128,Max Woltman,56,CAM,ST,,,England,Oxford United,bronze non-rare,56,57,57,57,56,50,56,56,38,33,39,42,39,42
17129,Harry Wood,56,CM,CDM,CAM,,England,Shelbourne,bronze non-rare,52,55,55,54,56,56,56,56,54,51,54,54,54,54
17130,Marco Worner,56,CAM,,,,Germany,SC Freiburg II,bronze non-rare,55,55,55,56,56,52,55,55,48,48,48,48,48,48
17131,Marcel Wszolek,56,RB,RWB,CDM,,Poland,LKS Lodz,bronze non-rare,46,47,47,47,49,52,49,49,55,54,54,53,54,53
17132,Guichao Wu,56,LW,CM,LM,RW,China PR,Rongcheng FC,bronze non-rare,51,56,56,55,55,50,56,56,47,44,50,50,50,50
17133,Yang Xu,56,LM,LB,RW,LW,China PR,Qingdao Hainiu,bronze non-rare,55,56,56,57,57,56,55,55,57,57,55,54,55,54
17134,Dong Hyen Yang,56,ST,CF,,,Korea Republic,Suwon FC,bronze non-rare,56,52,52,54,53,49,50,50,39,37,35,37,35,37
17135,Chaosheng Yang,56,RM,RB,RW,,China PR,Meizhou Hakka,bronze rare,55,57,57,55,53,47,55,55,46,47,53,53,53,53
17136,Yilin Yang,56,LM,RM,LW,,China PR,Meizhou Hakka,bronze non-rare,49,54,54,53,54,53,55,55,47,43,48,50,48,50
17137,Jack Young,56,CM,CDM,,,England,Wycombe,bronze non-rare,50,55,55,54,56,56,55,55,54,48,53,54,53,54
17138,Jonny Yull,56,CAM,,,,Australia,Adelaide United,bronze non-rare,51,54,54,54,56,53,54,54,48,45,48,49,48,49
17139,Yingjie Zhao,56,CM,CAM,,,China PR,Tianjin JMT FC,bronze non-rare,56,54,54,56,55,56,55,55,56,55,55,55,55,55
17140,Adam Zimarino,56,ST,RM,CF,,Australia,Perth Glory,bronze non-rare,56,56,56,56,54,49,55,55,43,41,44,45,44,45
17141,Tizian Zimmermann,56,CB,CM,,,Germany,Unterhaching,bronze non-rare,48,51,51,50,52,53,53,53,56,56,56,56,56,56
17142,Malwin Zok,56,GK,,,,Germany,SV Waldhof,bronze non-rare,,,,,,,,,,,,,,
19445,Hassan Al Ali,56,ST,RM,CF,,Saudi Arabia,Abha Club,bronze non-rare,56,54,54,54,52,45,52,52,34,31,35,37,35,37
19544,David Okagbue,56,CB,,,,Republic of Ireland,Walsall,bronze non-rare,39,38,38,37,37,39,40,40,49,56,52,50,52,50
19720,George Dragomir,56,RW,RM,CAM,ST,Romania,FC Botosani,bronze rare,51,56,56,53,53,49,55,55,46,44,50,51,50,51
19879,Jon McCracken,56,GK,,,,Scotland,Accrington,bronze non-rare,,,,,,,,,,,,,,
17143,Tobi Adeyemo,55,ST,CF,,,England,Watford,bronze non-rare,55,51,51,53,50,43,49,49,34,33,35,36,35,36
17144,Martin Agnarsson,55,LB,LWB,LW,,Faroe Islands,Viborg FF,bronze non-rare,49,55,55,52,53,52,55,55,50,47,53,54,53,54
17145,Johan Persson Ahstedt,55,LWB,CB,LB,,Sweden,Mjallby AIF,bronze non-rare,46,52,52,50,50,49,53,53,49,48,52,53,52,53
17146,Khalil Al Absi,55,LM,RM,LW,,Saudi Arabia,Al Hazem,bronze non-rare,50,55,55,53,53,48,54,54,41,36,43,45,43,45
17147,Moataz Al Baqawi,55,GK,,,,Saudi Arabia,Al Tai,bronze non-rare,,,,,,,,,,,,,,
17148,Abdulrahman Al Enazi,55,CM,RM,,,Saudi Arabia,Al Fayha,bronze non-rare,46,54,54,51,54,55,56,56,54,50,54,55,54,55
17149,Firas Al Ghamdi,55,RM,CAM,RW,,Saudi Arabia,Al Raed,bronze non-rare,52,55,55,54,53,51,54,54,51,50,53,53,53,53
17150,Abdulrahman Al Hajeri,55,LB,LWB,CDM,,Saudi Arabia,Al Wehda,bronze non-rare,47,50,50,49,49,50,51,51,52,52,53,54,53,54
17151,Omar Al Jadaani,55,LM,LW,,,Saudi Arabia,Al Ittihad,bronze non-rare,52,55,55,53,52,46,54,54,37,33,41,43,41,43
17152,Mohammed Al Mahasna,55,GK,,,,Saudi Arabia,Damac FC,bronze non-rare,,,,,,,,,,,,,,
17153,Hassan Al Mohammed,55,CDM,CM,,,Saudi Arabia,Al Fateh,bronze non-rare,48,50,50,49,50,51,51,51,54,54,52,52,52,52
17154,Salem Al Najdi,55,LB,LWB,,,Saudi Arabia,Al Fateh,bronze non-rare,42,44,44,42,42,43,46,46,49,54,53,51,53,51
17155,Abdulrahman Al Sanbi,55,GK,,,,Saudi Arabia,Al Ahli,bronze non-rare,,,,,,,,,,,,,,
17156,Mohammed Al Yami,55,CDM,CB,,,Saudi Arabia,Al Shabab,bronze non-rare,45,47,47,46,47,48,49,49,54,56,55,55,55,55
17157,Naif Almas,55,CB,,,,Saudi Arabia,Al Fayha,bronze non-rare,38,36,36,36,36,38,37,37,48,55,49,46,49,46
